Orthogroup	JU1373.longest	NIC58.longest	PX356.longest	PX439.longest	PX506.protein	PX534.longest	c_brenneri.longest	c_briggsae.longest	c_elegans.longest	c_inopinata.protein	c_nigoni.longest	c_remanei_washu.longest	c_sinica.longest
OG0044429													Csp5_scaffold_08933.g39101.t1
OG0044430													Csp5_scaffold_08934.g39102.t1
OG0044431													Csp5_scaffold_08935.g39103.t1
OG0044432													Csp5_scaffold_08939.g39106.t1
OG0044433													Csp5_scaffold_08942.g39108.t1
OG0044434													Csp5_scaffold_08946.g39110.t1
OG0044435													Csp5_scaffold_08947.g39111.t1
OG0044436													Csp5_scaffold_08950.g39112.t1
OG0044437													Csp5_scaffold_08953.g39115.t1
OG0044438													Csp5_scaffold_08955.g39117.t1
OG0044439													Csp5_scaffold_08961.g39121.t1
OG0044440													Csp5_scaffold_08966.g39122.t1
OG0044441													Csp5_scaffold_08973.g39126.t1
OG0044442													Csp5_scaffold_08985.g39136.t1
OG0044443													Csp5_scaffold_08988.g39139.t1
OG0044444													Csp5_scaffold_08993.g39142.t1
OG0044445													Csp5_scaffold_08999.g39148.t1
OG0044446													Csp5_scaffold_09000.g39149.t1
OG0044447													Csp5_scaffold_09014.g39160.t1
OG0044448													Csp5_scaffold_09016.g39163.t1
OG0044449													Csp5_scaffold_09022.g39168.t1
OG0044450													Csp5_scaffold_09026.g39171.t1
OG0044451													Csp5_scaffold_09027.g39172.t1
OG0044452													Csp5_scaffold_09030.g39173.t1
OG0044453													Csp5_scaffold_09031.g39174.t1
OG0044454													Csp5_scaffold_09031.g39175.t1
OG0044455													Csp5_scaffold_09032.g39176.t1
OG0044456													Csp5_scaffold_09035.g39180.t1
OG0044457													Csp5_scaffold_09039.g39182.t1
OG0044458													Csp5_scaffold_09040.g39184.t1
OG0044459													Csp5_scaffold_09042.g39185.t1
OG0044460													Csp5_scaffold_09053.g39190.t1
OG0044461													Csp5_scaffold_09061.g39194.t1
OG0044462													Csp5_scaffold_09063.g39196.t1
OG0044463													Csp5_scaffold_09064.g39197.t1
OG0044464													Csp5_scaffold_09073.g39201.t1
OG0044465													Csp5_scaffold_09074.g39202.t1
OG0044466													Csp5_scaffold_09075.g39203.t1
OG0044467													Csp5_scaffold_09080.g39207.t1
OG0044468													Csp5_scaffold_09080.g39206.t1
OG0044469													Csp5_scaffold_09086.g39211.t1
OG0044470													Csp5_scaffold_09090.g39214.t1
OG0044471													Csp5_scaffold_09094.g39216.t1
OG0044472													Csp5_scaffold_09095.g39217.t1
OG0044473													Csp5_scaffold_09097.g39219.t1
OG0044474													Csp5_scaffold_09098.g39220.t1
OG0044475													Csp5_scaffold_09099.g39221.t1
OG0044476													Csp5_scaffold_09102.g39223.t1
OG0044477													Csp5_scaffold_09103.g39224.t1
OG0044478													Csp5_scaffold_09104.g39225.t1
OG0044479													Csp5_scaffold_09108.g39228.t1
OG0044480													Csp5_scaffold_09112.g39231.t1
OG0044481													Csp5_scaffold_09117.g39235.t1
OG0044482													Csp5_scaffold_09117.g39234.t1
OG0044483													Csp5_scaffold_09121.g39238.t1
OG0044484													Csp5_scaffold_09124.g39241.t1
OG0044485													Csp5_scaffold_09130.g39245.t1
OG0044486													Csp5_scaffold_09134.g39250.t1
OG0044487													Csp5_scaffold_09136.g39252.t1
OG0044488													Csp5_scaffold_09138.g39254.t1
OG0044489													Csp5_scaffold_09139.g39255.t1
OG0044490													Csp5_scaffold_09142.g39258.t1
OG0044491													Csp5_scaffold_09144.g39259.t1
OG0044492													Csp5_scaffold_09145.g39260.t1
OG0044493													Csp5_scaffold_09152.g39266.t1
OG0044494													Csp5_scaffold_09155.g39267.t1
OG0044495													Csp5_scaffold_09161.g39270.t1
OG0044496													Csp5_scaffold_09163.g39273.t1
OG0044497													Csp5_scaffold_09169.g39276.t1
OG0044498													Csp5_scaffold_09170.g39277.t1
OG0044499													Csp5_scaffold_09171.g39278.t1
OG0044500													Csp5_scaffold_09173.g39280.t1
OG0044501													Csp5_scaffold_09179.g39283.t1
OG0044502													Csp5_scaffold_09181.g39284.t1
OG0044503													Csp5_scaffold_09183.g39285.t1
OG0044504													Csp5_scaffold_09185.g39287.t1
OG0044505													Csp5_scaffold_09193.g39294.t1
OG0044506													Csp5_scaffold_09200.g39298.t1
OG0044507													Csp5_scaffold_09206.g39301.t1
OG0044508													Csp5_scaffold_09209.g39305.t1
OG0044509													Csp5_scaffold_09215.g39309.t1
OG0044510													Csp5_scaffold_09216.g39310.t1
OG0044511													Csp5_scaffold_09231.g39321.t1
OG0044512													Csp5_scaffold_09232.g39323.t1
OG0044513													Csp5_scaffold_09232.g39322.t1
OG0044514													Csp5_scaffold_09233.g39324.t1
OG0044515													Csp5_scaffold_09238.g39326.t1
OG0044516													Csp5_scaffold_09245.g39328.t1
OG0044517													Csp5_scaffold_09247.g39329.t1
OG0044518													Csp5_scaffold_09248.g39330.t1
OG0044519													Csp5_scaffold_09254.g39334.t1
OG0044520													Csp5_scaffold_09261.g39340.t1
OG0044521													Csp5_scaffold_09264.g39343.t1
OG0044522													Csp5_scaffold_09268.g39346.t1
OG0044523													Csp5_scaffold_09269.g39347.t1
OG0044524													Csp5_scaffold_09272.g39350.t1
OG0044525													Csp5_scaffold_09283.g39356.t1
OG0044526													Csp5_scaffold_09284.g39357.t1
OG0044527													Csp5_scaffold_09288.g39359.t1
OG0044528													Csp5_scaffold_09290.g39361.t1
OG0044529													Csp5_scaffold_09293.g39363.t1
OG0044530													Csp5_scaffold_09302.g39366.t1
OG0044531													Csp5_scaffold_09305.g39367.t1
OG0044532													Csp5_scaffold_09310.g39371.t1
OG0044533													Csp5_scaffold_09315.g39373.t1
OG0044534													Csp5_scaffold_09316.g39374.t1
OG0044535													Csp5_scaffold_09318.g39376.t1
OG0044536													Csp5_scaffold_09324.g39378.t1
OG0044537													Csp5_scaffold_09327.g39381.t1
OG0044538													Csp5_scaffold_09329.g39383.t1
OG0044539													Csp5_scaffold_09331.g39385.t1
OG0044540													Csp5_scaffold_09342.g39388.t1
OG0044541													Csp5_scaffold_09344.g39390.t1
OG0044542													Csp5_scaffold_09353.g39396.t1
OG0044543													Csp5_scaffold_09355.g39397.t1
OG0044544													Csp5_scaffold_09361.g39401.t1
OG0044545													Csp5_scaffold_09362.g39402.t1
OG0044546													Csp5_scaffold_09365.g39403.t1
OG0044547													Csp5_scaffold_09368.g39404.t1
OG0044548													Csp5_scaffold_09370.g39406.t1
OG0044549													Csp5_scaffold_09372.g39407.t1
OG0044550													Csp5_scaffold_09375.g39408.t1
OG0044551													Csp5_scaffold_09377.g39409.t1
OG0044552													Csp5_scaffold_09382.g39412.t1
OG0044553													Csp5_scaffold_09385.g39415.t1
OG0044554													Csp5_scaffold_09389.g39419.t1
OG0044555													Csp5_scaffold_09391.g39423.t1
OG0044556													Csp5_scaffold_09397.g39427.t1
OG0044557													Csp5_scaffold_09398.g39428.t1
OG0044558													Csp5_scaffold_09407.g39437.t1
OG0044559													Csp5_scaffold_09410.g39439.t1
OG0044560													Csp5_scaffold_09427.g39447.t1
OG0044561													Csp5_scaffold_09428.g39448.t1
OG0044562													Csp5_scaffold_09433.g39450.t1
OG0044563													Csp5_scaffold_09434.g39451.t1
OG0044564													Csp5_scaffold_09443.g39456.t1
OG0044565													Csp5_scaffold_09445.g39458.t1
OG0044566													Csp5_scaffold_09454.g39464.t1
OG0044567													Csp5_scaffold_09456.g39467.t1
OG0044568													Csp5_scaffold_09458.g39468.t1
OG0044569													Csp5_scaffold_09460.g39470.t1
OG0044570													Csp5_scaffold_09465.g39475.t1
OG0044571													Csp5_scaffold_09468.g39477.t1
OG0044572													Csp5_scaffold_09469.g39478.t1
OG0044573													Csp5_scaffold_09470.g39479.t1
OG0044574													Csp5_scaffold_09473.g39481.t1
OG0044575													Csp5_scaffold_09479.g39484.t1
OG0044576													Csp5_scaffold_09482.g39487.t1
OG0044577													Csp5_scaffold_09489.g39494.t1
OG0044578													Csp5_scaffold_09490.g39495.t1
OG0044579													Csp5_scaffold_09500.g39501.t1
OG0044580													Csp5_scaffold_09505.g39504.t1
OG0044581													Csp5_scaffold_09509.g39506.t1
OG0044582													Csp5_scaffold_09510.g39507.t1
OG0044583													Csp5_scaffold_09514.g39509.t1
OG0044584													Csp5_scaffold_09516.g39510.t1
OG0044585													Csp5_scaffold_09518.g39511.t1
OG0044586													Csp5_scaffold_09536.g39520.t1
OG0044587													Csp5_scaffold_09541.g39523.t1
OG0044588													Csp5_scaffold_09542.g39524.t1
OG0044589													Csp5_scaffold_09544.g39526.t1
OG0044590													Csp5_scaffold_09555.g39535.t1
OG0044591													Csp5_scaffold_09560.g39539.t1
OG0044592													Csp5_scaffold_09572.g39544.t1
OG0044593													Csp5_scaffold_09578.g39547.t1
OG0044594													Csp5_scaffold_09580.g39548.t1
OG0044595													Csp5_scaffold_09581.g39549.t1
OG0044596													Csp5_scaffold_09582.g39550.t1
OG0044597													Csp5_scaffold_09590.g39554.t1
OG0044598													Csp5_scaffold_09600.g39560.t1
OG0044599													Csp5_scaffold_09609.g39563.t1
OG0044600													Csp5_scaffold_09610.g39564.t1
OG0044601													Csp5_scaffold_09616.g39568.t1
OG0044602													Csp5_scaffold_09620.g39572.t1
OG0044603													Csp5_scaffold_09621.g39573.t1
OG0044604													Csp5_scaffold_09633.g39580.t1
OG0044605													Csp5_scaffold_09635.g39581.t1
OG0044606													Csp5_scaffold_09639.g39582.t1
OG0044607													Csp5_scaffold_09642.g39584.t1
OG0044608													Csp5_scaffold_09643.g39585.t1
OG0044609													Csp5_scaffold_09650.g39591.t1
OG0044610													Csp5_scaffold_09656.g39594.t1
OG0044611													Csp5_scaffold_09659.g39595.t1
OG0044612													Csp5_scaffold_09660.g39596.t1
OG0044613													Csp5_scaffold_09668.g39598.t1
OG0044614													Csp5_scaffold_09673.g39601.t1
OG0044615													Csp5_scaffold_09676.g39602.t1
OG0044616													Csp5_scaffold_09677.g39603.t1
OG0044617													Csp5_scaffold_09680.g39604.t1
OG0044618													Csp5_scaffold_09687.g39610.t1
OG0044619													Csp5_scaffold_09692.g39613.t1
OG0044620													Csp5_scaffold_09697.g39617.t1
OG0044621													Csp5_scaffold_09704.g39619.t1
OG0044622													Csp5_scaffold_09716.g39626.t1
OG0044623													Csp5_scaffold_09717.g39627.t1
OG0044624													Csp5_scaffold_09723.g39631.t1
OG0044625													Csp5_scaffold_09725.g39633.t1
OG0044626													Csp5_scaffold_09726.g39634.t1
OG0044627													Csp5_scaffold_09727.g39635.t1
OG0044628													Csp5_scaffold_09734.g39639.t1
OG0044629													Csp5_scaffold_09736.g39640.t1
OG0044630													Csp5_scaffold_09739.g39642.t1
OG0044631													Csp5_scaffold_09740.g39643.t1
OG0044632													Csp5_scaffold_09744.g39646.t1
OG0044633													Csp5_scaffold_09745.g39647.t1
OG0044634													Csp5_scaffold_09746.g39648.t1
OG0044635													Csp5_scaffold_09749.g39649.t1
OG0044636													Csp5_scaffold_09750.g39650.t1
OG0044637													Csp5_scaffold_09755.g39654.t1
OG0044638													Csp5_scaffold_09756.g39655.t1
OG0044639													Csp5_scaffold_09763.g39660.t1
OG0044640													Csp5_scaffold_09769.g39663.t1
OG0044641													Csp5_scaffold_09772.g39665.t1
OG0044642													Csp5_scaffold_09773.g39666.t1
OG0044643													Csp5_scaffold_09774.g39667.t1
OG0044644													Csp5_scaffold_09780.g39671.t1
OG0044645													Csp5_scaffold_09785.g39674.t1
OG0044646													Csp5_scaffold_09806.g39683.t1
OG0044647													Csp5_scaffold_09807.g39684.t1
OG0044648													Csp5_scaffold_09813.g39687.t1
OG0044649													Csp5_scaffold_09815.g39689.t1
OG0044650													Csp5_scaffold_09821.g39692.t1
OG0044651													Csp5_scaffold_09823.g39693.t1
OG0044652													Csp5_scaffold_09825.g39694.t1
OG0044653													Csp5_scaffold_09837.g39701.t1
OG0044654													Csp5_scaffold_09838.g39703.t1
OG0044655													Csp5_scaffold_09839.g39704.t1
OG0044656													Csp5_scaffold_09845.g39706.t1
OG0044657													Csp5_scaffold_09848.g39707.t1
OG0044658													Csp5_scaffold_09851.g39710.t1
OG0044659													Csp5_scaffold_09854.g39712.t1
OG0044660													Csp5_scaffold_09862.g39717.t1
OG0044661													Csp5_scaffold_09867.g39720.t1
OG0044662													Csp5_scaffold_09873.g39723.t1
OG0044663													Csp5_scaffold_09875.g39724.t1
OG0044664													Csp5_scaffold_09876.g39725.t1
OG0044665													Csp5_scaffold_09880.g39727.t1
OG0044666													Csp5_scaffold_09881.g39728.t1
OG0044667													Csp5_scaffold_09892.g39732.t1
OG0044668													Csp5_scaffold_09899.g39735.t1
OG0044669													Csp5_scaffold_09903.g39736.t1
OG0044670													Csp5_scaffold_09910.g39739.t1
OG0044671													Csp5_scaffold_09911.g39740.t1
OG0044672													Csp5_scaffold_09914.g39742.t1
OG0044673													Csp5_scaffold_09915.g39743.t1
OG0044674													Csp5_scaffold_09917.g39745.t1
OG0044675													Csp5_scaffold_09926.g39750.t1
OG0044676													Csp5_scaffold_09927.g39752.t1
OG0044677													Csp5_scaffold_09931.g39753.t1
OG0044678													Csp5_scaffold_09936.g39755.t1
OG0044679													Csp5_scaffold_09942.g39760.t1
OG0044680													Csp5_scaffold_09944.g39762.t1
OG0044681													Csp5_scaffold_09950.g39767.t1
OG0044682													Csp5_scaffold_09951.g39768.t1
OG0044683													Csp5_scaffold_09953.g39769.t1
OG0044684													Csp5_scaffold_09954.g39770.t1
OG0044685													Csp5_scaffold_09955.g39771.t1
OG0044686													Csp5_scaffold_09958.g39774.t1
OG0044687													Csp5_scaffold_09960.g39775.t1
OG0044688													Csp5_scaffold_09970.g39780.t1
OG0044689													Csp5_scaffold_09980.g39784.t1
OG0044690													Csp5_scaffold_09981.g39785.t1
OG0044691													Csp5_scaffold_09983.g39786.t1
OG0044692													Csp5_scaffold_09987.g39788.t1
OG0044693													Csp5_scaffold_09993.g39791.t1
OG0044694													Csp5_scaffold_09994.g39792.t1
OG0044695													Csp5_scaffold_10004.g39801.t1
OG0044696													Csp5_scaffold_10005.g39802.t1
OG0044697													Csp5_scaffold_10006.g39803.t1
OG0044698													Csp5_scaffold_10010.g39804.t1
OG0044699													Csp5_scaffold_10017.g39807.t1
OG0044700													Csp5_scaffold_10018.g39808.t1
OG0044701													Csp5_scaffold_10020.g39809.t1
OG0044702													Csp5_scaffold_10029.g39814.t1
OG0044703													Csp5_scaffold_10030.g39815.t1
OG0044704													Csp5_scaffold_10034.g39817.t1
OG0044705													Csp5_scaffold_10036.g39819.t1
OG0044706													Csp5_scaffold_10037.g39820.t1
OG0044707													Csp5_scaffold_10042.g39823.t1
OG0044708													Csp5_scaffold_10043.g39824.t1
OG0044709													Csp5_scaffold_10045.g39825.t1
OG0044710													Csp5_scaffold_10046.g39826.t1
OG0044711													Csp5_scaffold_10048.g39827.t1
OG0044712													Csp5_scaffold_10050.g39828.t1
OG0044713													Csp5_scaffold_10052.g39829.t1
OG0044714													Csp5_scaffold_10063.g39833.t1
OG0044715													Csp5_scaffold_10069.g39836.t1
OG0044716													Csp5_scaffold_10075.g39839.t1
OG0044717													Csp5_scaffold_10083.g39843.t1
OG0044718													Csp5_scaffold_10084.g39844.t1
OG0044719													Csp5_scaffold_10094.g39845.t1
OG0044720													Csp5_scaffold_10099.g39848.t1
OG0044721													Csp5_scaffold_10108.g39852.t1
OG0044722													Csp5_scaffold_10116.g39855.t1
OG0044723													Csp5_scaffold_10120.g39857.t1
OG0044724													Csp5_scaffold_10122.g39858.t1
OG0044725													Csp5_scaffold_10125.g39860.t1
OG0044726													Csp5_scaffold_10138.g39866.t1
OG0044727													Csp5_scaffold_10140.g39867.t1
OG0044728													Csp5_scaffold_10141.g39868.t1
OG0044729													Csp5_scaffold_10142.g39869.t1
OG0044730													Csp5_scaffold_10160.g39877.t1
OG0044731													Csp5_scaffold_10165.g39881.t1
OG0044732													Csp5_scaffold_10166.g39882.t1
OG0044733													Csp5_scaffold_10167.g39883.t1
OG0044734													Csp5_scaffold_10172.g39885.t1
OG0044735													Csp5_scaffold_10176.g39887.t1
OG0044736													Csp5_scaffold_10181.g39890.t1
OG0044737													Csp5_scaffold_10182.g39891.t1
OG0044738													Csp5_scaffold_10185.g39893.t1
OG0044739													Csp5_scaffold_10190.g39896.t1
OG0044740													Csp5_scaffold_10191.g39897.t1
OG0044741													Csp5_scaffold_10197.g39900.t1
OG0044742													Csp5_scaffold_10218.g39909.t1
OG0044743													Csp5_scaffold_10222.g39911.t1
OG0044744													Csp5_scaffold_10223.g39912.t1
OG0044745													Csp5_scaffold_10225.g39913.t1
